"DataSource","StationID","Year","StationID_Trend","LongitudeDD","LatitudeDD","stratum","designweight","weightcategory","station","state","status","comment","set","Basin","SubBasin","BayShed","BayPanel","EcoRegion","BioRegion","Panel","BioPanel","Order","BasinSize","StreamSizeCat","StreamSizeCatPhase","AREA_SQ_MILES","IR2008","IR2010","IR2012","IR2014","IR2016","IR2018","designweighttrend","designweightoriginal","filwgt_trend","filwgt_orgil","DO","pH","SpCond","TN","TP","TDS","NH4","NO3","TKN","Ortho-P","Turb","TSS","Na","K","Cl","Sf","70331VFine","SSCCOARSE","SSCFINE","SSCTOTAL","LRBS","Slope","FN_PCT","SA_PCT","SA_FN_PCT","LSUB_DMM","BL_CB_GR_Embed_PCT","Embed_PCT","TotHab","TotTaxa","EPTTax","VEphem","VPTHydropsychidae","VScrap","VChiro","V2Dom","HBI","VHapto","EPTInd","VSCIVCPMI","MetalCCU","ARSENICppm","BERYLLIUMppm","CADMIUMppm","CHROMIUMppm","COPPERppm","LEADppm","MANGppm","NICKELppm","SILVERppm","ZINCppm","ANTIMONYppm","ALUMINUMppm","SELENIUMppm","IRONppm","MERCURYppm","THALLIUMppm","CALCIUM","MAGNESIUM","ARSENIC","BARIUM","BERYLLIUM","CADMIUM","CHROMIUM","COPPER","IRON","LEAD","MANGANESE","THALLIUM","NICKEL","SILVER","ZINC","ANTIMONY","ALUMINUM","SELENIUM","HARDNESS","MERCURY","Hg-C","YearSampled","NLCD","totalArea_sqMile","PWater","N_INDEX","PFOR","PWETL","PSHRB","PNG","PBAR","PTotBAR","U_INDEX","PURB","PMBAR","PAGT","PAGP","PAGC","S","H","Hprime","C","RNAT1","RFOR1","RWETL1","RSHRB1","RNG1","RBAR1","RTotBAR1","RHUM1","RURB1","RMBAR1","RAGT1","RAGP1","RAGC1","RNAT30","RFOR30","RWETL30","RSHRB30","RNG30","RBAR30","RTotBAR30","RHUM30","RURB30","RMBAR30","RAGT30","RAGP30","RAGC30","RNAT120","RFOR120","RWETL120","RSHRB120","RNG120","RBAR120","RTotBAR120","RHUM120","RURB120","RMBAR120","RAGT120","RAGP120","RAGC120","sqMileImp","wshdImpPCT","MunMajor","MunMinor","IndMajor","IndMinor","damcount","STRMLEN","STRMDENS","ELEVMIN","ELEVMAX","ELEVMEAN","ELEVSD","ELEVRANGE","SLPMIN","SLPMAX","SLPMEAN","SLPSD","SLPRANGE","wshdRain_mmyr","siteRain_mmyr","wshedRain_inyr","siteRain_inyr","wshdPOP2000","wshdPOP2010","POPDENS2000","POPDENS2010","POPCHG2000_2010","RDLEN","RDLEN120","STXRD_CNT","RDDENS","pctRoadLengthInRiparian","STXRD"
"State ProbMon","2-COO002.35",2001,"2-COO002.35",-78.523373,37.519466,1,3790.5166,1,133,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",1,1,"Small","Phase1Small",0.568149326,2008,1,1,1,1,1,3790.5166,3790.5166,NA,NA,"9.11","6.36","62","0.25","0.01","60","0.04","0.04","0.2","0.02","1.5","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","182",15.5,8,23.13,"16.649999999999999",35.05,10.915,28.97,3.815,74.51,58,72.62541046,"NA",5,5,1,24.6,5.5,5,276,6.6,1,17.6,5,4130,1,9740,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,0.568149326,0,89.35779817,67.1559633,0,2.874617737,19.32721713,0,1.467889908,10.64220183,1.467889908,1.467889908,9.174311927,9.174311927,0,7,1.530770671,0.78666051,0.727118742,100,100,0,0,0,0,0,0,0,0,0,0,0,100,97.6635514,0,0.46728972,1.869158879,0,0,0,0,0,0,0,0,97.86995516,87.10762332,0,2.35426009,8.408071749,0,0.112107623,2.130044843,0.112107623,0.112107623,2.01793722,2.01793722,0,0.000267569,0.047094801,0,0,0,0,0,3173.167423,2.156415296,156,206,181.9330011,11.17552959,50,0,9.851770401,3.214576046,1.635629971,9.851770401,1090.25,1090.25,42.92325153,42.92325153,16.12489388,18.82400631,10.98255105,12.82089742,16.7387919,"6448.1209311623397","709.33378724096099","2","1.63437926983429","11.000627854432899","1.2321646890125499"
"State ProbMon","2-CWP023.28",2001,"2-CWP023.28",-79.721093,37.938284,1,315.8764,4,140,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",4,4,"Large","Phase1Large",369.3158267,2008,1,1,1,1,1,315.8764,315.8764,NA,NA,"10.8","8.0500000000000007","137","0.15","0.01","100","0.04","0.04","0.1","0.02","0.9","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","160.5",18.5,9.5,30.085,"21.5",38.765,12.03,40.46,4.315,83.945,92.5,77.26989924,"NA",6.4,5,1,16.3,22.9,14.5,144,33,1,87.2,5,8440,1,26000,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,369.3158267,0.310028942,86.99412121,86.96956353,0.005551353,0,0,0.02069996,3.175844276,12.69415621,3.263066379,3.155144316,9.431089834,9.127835424,0.30325441,13,1.017455424,0.396676613,0.483364739,69.05537459,69.05537459,0,0,0,0,3.474484256,20.19543974,3.474484256,3.474484256,16.72095548,16.50380022,0.217155266,72.49763183,72.40992176,0.056134442,0,0,0.031575624,4.276742799,19.60144546,4.522330983,4.245167175,15.07911448,14.72125741,0.357857068,70.51932666,70.44240903,0.043321427,0,0,0.044205538,7.417689288,26.72666832,7.74481027,7.37348375,18.98185805,18.43989815,0.541959897,0.438937922,0.118851642,0,1,0,1,3,429138.8029,0.448643912,359,1326,690.2673148,172.4486716,967,0,68.26412964,13.64907437,7.597062487,68.26412964,105239.07,1030.51,4143.27271,40.57128175,2394.207786,1760.956924,2.503075331,1.841029781,-26.44928588,"1611193.075893","327298.47082591697","258","3.27565316811874","20.314044028802201","0.61259597193409299"
"State ProbMon","2-CWP053.78",2001,"2-CWP053.78",-79.649772,38.099808,1,541.5024,3,142,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",3,4,"Large","Phase1Large",214.2781265,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"10.85","8.1","135.5","0.15","0.01","113","0.04","0.04","0.1","0.02","2.9","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","186.5",15.5,8.5,50.495,"12.55",23.405,12.395,45.055,4.2,83.69,104,70.99086469,"NA",7.4,5,1,13.7,19.5,11.7,242,25.9,1,69.5,5,6230,1,22700,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,214.2781265,0.198818764,85.478284,85.45233701,0.006973252,0,0,0.021892768,3.124989864,14.3199782,3.172829616,3.103097097,11.14714859,10.76507925,0.382069337,13,1.036517331,0.404108303,0.500745245,54.96535797,54.96535797,0,0,0,0,3.233256351,30.94688222,3.233256351,3.233256351,27.71362587,27.2517321,0.461893764,61.84867395,61.78627145,0.062402496,0,0,0,5.015600624,29.29797192,5.15600624,5.015600624,24.14196568,23.54134165,0.600624025,61.22164392,61.17057842,0.064813906,0,0,0.009820289,8.406167141,36.00314249,8.604536973,8.396346853,27.39860552,26.46174998,0.936855544,0.198727167,0.092742629,0,0,0,1,0,192812.3432,0.347423271,438,1326,753.7796733,154.2290316,888,0,50.45911407,14.25246527,8.108999014,50.45911407,60379.95,1035.21,2377.164669,40.75632122,969.545505,819.6787533,1.747086485,1.477031934,-15.45742318,"863975.93672993896","154169.023757805","140","3.5164746837155301","17.844133986106002","0.75924292329614196"
"State ProbMon","2-HAZ006.34",2001,"2-HAZ006.34",-79.17121,37.47984,1,541.5024,3,165,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,3,"Medium","Phase1Medium",41.83837739,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"9.14","7.7549999999999999","80.599999999999994","0.25","0.05","71","0.04","0.04","0.2","0.03","3.7","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","153",18.5,8.5,47.025,"8.5",31.045,8.17,49.88,4.635,81.97,63.5,68.79215809,"NA",5,5,1,16.9,6.6,7.1,557,5,1,31,5,6930,1,15300,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,41.83837739,0.421923406,68.22202473,68.22202473,0,0,0,0,5.529023845,31.35605186,8.646938148,5.529023845,22.70911371,22.57290222,0.136211493,10,1.184757468,0.514533631,0.56844869,67.2,67.2,0,0,0,0,3.2,30,5.6,3.2,24.4,24.4,0,71.27978128,71.27978128,0,0,0,0,2.421559693,26.767348,3.437052467,2.421559693,23.33029553,23.33029553,0,69.91296321,69.91296321,0,0,0,0,4.160622445,28.93643677,5.868389819,4.160622445,23.06804695,23.06804695,0,0.629290534,1.504098803,0,2,0,1,3,115907.3022,1.069640596,187,892,300.6417716,99.17959297,705,0,39.41800308,9.126603694,6.396476036,39.41800308,12347.34,1076.56,486.1160105,42.38427486,4677.913815,5146.026455,43.16337279,47.48267435,10.00686757,"491281.82142136502","102413.829150768","123","3.82440658307815","20.846248463756901","1.08144343044581"
"State ProbMon","2-JOB001.02",2001,"2-JOB001.02",-80.115046,37.502998,1,315.8764,4,175,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",4,4,"Large","Phase1Large",103.3017097,2008,1,1,1,1,1,315.8764,315.8764,NA,NA,"10.824999999999999","8.0299999999999994","100.75","0.15","0.01","90","0.04","0.04","0.1","0.02","2.5","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","172",17.5,7.5,35.315,"8.5500000000000007",57.32,11.745,44.565,3.955,86.51,73,72.94738709,"NA",6.57,5,1,8.6,10.9,14.4,470,24.9,1,88,5,4220,1,15700,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,103.3017097,0.286936807,92.58640061,92.58505507,0.001345542,0,0,0,1.9147061,7.126662585,2.158249181,1.9147061,4.968413404,4.248884882,0.719528522,10,0.542047612,0.235408287,0.214951661,90.4494382,90.4494382,0,0,0,0,1.825842697,6.882022472,2.668539326,1.825842697,4.213483146,4.073033708,0.140449438,88.5045133,88.5045133,0,0,0,0,2.89826787,9.212002928,3.366674799,2.89826787,5.845328129,5.269577946,0.575750183,86.44261431,86.44261431,0,0,0,0,3.20511211,12.5442539,3.758756622,3.20511211,8.785497276,7.783664348,1.001832927,0.178826304,0.173110691,0,1,0,0,4,307842.6675,1.150596945,388,1311,702.1654473,171.8161835,923,0,55.12455368,11.80536877,6.797948455,55.12455368,26899.38,959.19,1059.031281,37.76340622,1860.99523,935.7900843,6.955993691,3.497778939,-49.71561082,"471258.09235855698","188182.54332738899","223","2.6309880309442102","39.931949472861298","0.72697650113370704"
"State ProbMon","2-LMC001.15",2001,"2-LMC001.15",-79.715629,37.510354,1,140.3895,5,184,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",5,4,"Large","Phase1Large",59.37455828,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"10.69","8.6649999999999991","410","1.03","0.02","314","0.04","0.42","0.6","0.02","1.3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","143.5",17,8,48.625,"3.85",41.315,12.215,48.1,4.135,85.69,86,71.64071003,"NA",5,5,1,24.3,15.3,17.5,292,16.5,1,56.9,5,17500,1,20600,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,59.37455828,0.03570049,57.12488149,57.12488149,0,0,0,0,7.814895883,42.83941802,10.63757564,7.814895883,32.20184238,31.87058865,0.331253731,10,1.290877116,0.560620808,0.646027487,50.37593985,50.37593985,0,0,0,0,10.52631579,49.62406015,15.03759398,10.52631579,34.58646617,34.58646617,0,52.20394737,52.20394737,0,0,0,0,10.82236842,47.73848684,14.16940789,10.82236842,33.56907895,33.44572368,0.123355263,52.74330774,52.74330774,0,0,0,0,10.20751193,47.22141523,14.58186346,10.20751193,32.63955177,32.41543889,0.224112886,0.850024365,1.431630635,0,1,0,0,0,183123.4077,1.190817977,256,811,422.244635,106.6442191,555,0,44.07412338,9.994339853,6.994287342,44.07412338,19327.61,1025.23,760.9299385,40.36340762,4484.943518,4090.40238,29.16547857,26.59978715,-8.797014637,"662784.69541848102","244253.57962193","303","5.8143498504129596","36.852628207974703","1.7070091742556499"
"State ProbMon","2-LOB000.37",2001,"2-LOB000.37",-79.175713,37.658059,1,3790.5166,1,185,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",1,2,"Small","Phase1Small",2.431053631,2008,1,1,1,1,1,3790.5166,3790.5166,NA,NA,"9.2650000000000006","7.72","58.2","0.15","0.05","61","0.04","0.04","0.1","0.04","1.7","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","148",10.5,4.5,18.185,"6.6",14.825,36.48,67.475,5.32,54.485,55.5,43.38645102,"NA",5,5,1,6.2,5,12.5,261,5,1,21.4,5,5100,1,10900,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,2.431053631,0.014293882,73.38479131,73.38479131,0,0,0,0,4.016580903,26.60091481,4.631217839,4.016580903,21.96969697,21.79817038,0.171526587,9,1.417496446,0.645130434,0.71525561,41.17647059,41.17647059,0,0,0,0,0,58.82352941,0,0,58.82352941,58.82352941,0,41.83123878,41.83123878,0,0,0,0,1.436265709,56.01436266,1.436265709,1.436265709,54.57809695,53.14183124,1.436265709,59.66826713,59.66826713,0,0,0,0,1.396769969,39.63334788,1.484068093,1.396769969,38.14927979,36.49061545,1.658664339,0.009437881,0.388221841,0,0,0,0,0,8234.365703,1.307788529,228,427,290.1548312,26.81653847,199,0,34.33691788,9.10815687,5.148149864,34.33691788,4051.15,992.43,159.4941806,39.07206834,31.84200429,32.48686052,5.065213696,5.167793125,2.025174752,"16361.078863778201","1933.3484072605199","2","1.3725399137130601","11.8167537933013","0.37591706111976297"
"State ProbMon","2-OGL005.53",2001,"2-OGL005.53",-80.122457,37.839865,1,947.6292,2,195,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",2,3,"Medium","Phase1Medium",12.53160193,2008,1,1,1,1,1,947.6292,947.6292,NA,NA,"10.14","8.2349999999999994","73.849999999999994","0.27","0.01","54","0.04","0.06","0.2","0.02","1.3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","159",17.5,10.5,53.3,"9.1",40.615,9.235,44.915,3.98,88.335,124.5,77.43727582,"NA",25.9,5,1,26.6,20.3,23.2,408,31.3,1,83.4,5,13200,1,52100,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,12.53160193,0,97.77611402,97.77611402,0,0,0,0,1.519562987,2.223885977,1.622161218,1.519562987,0.601724759,0.53240163,0.069323129,7,0.220512217,0.113320863,0.075929327,93.75,93.75,0,0,0,0,5,6.25,6.25,5,0,0,0,90.67357513,90.67357513,0,0,0,0,7.772020725,9.32642487,8.927859705,7.772020725,0.398565165,0.278995616,0.11956955,91.74654424,91.74654424,0,0,0,0,6.094238725,8.253455756,6.709716477,6.094238725,1.54373928,1.41257189,0.13116739,0.009754099,0.077836009,0,0,0,0,0,37871.592,1.166833485,481,1038,697.5652053,104.0116774,557,0,51.99448013,19.75097738,7.704588318,51.99448013,3325.44,946.37,130.9229053,37.25868154,265.7395994,204.346469,8.187409501,6.295893519,-23.10274063,"41294.037127798001","23564.847433697701","24","2.72950342777402","57.0659811264482","0.65498794406769201"
"State ProbMon","2-RND003.57",2001,"2-RND003.57",-78.26779,37.631023,1,947.6292,2,215,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",2,3,"Medium","Phase1Medium",17.24602512,2008,1,1,1,1,1,947.6292,947.6292,NA,NA,"8.1","6.7649999999999997","88.5","0.45","0.02","94","0.04","0.04","0.4","0.02","8.9","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133",14,2.5,0,"12.2",13.875,21.965,36.03,5.475,30.765,9.5,47.70668057,"NA",5,5,1,21.7,15.4,8.5,270,7.5,1,30.4,5,13600,1,21200,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,17.24602512,0.155148096,78.80717308,71.68446504,2.500503728,3.582510578,3.147289946,0.336490026,2.361474914,18.59359259,2.246625025,2.024984888,16.34696756,15.70824098,0.638726577,14,1.525245948,0.577951048,0.670678478,66.66666667,65.47619048,28.57142857,1.19047619,0,0,0,2.380952381,0,0,2.380952381,2.380952381,0,72.76453055,68.96423249,22.6900149,2.459016393,1.0804769,0.037257824,0.298062593,3.576751118,0.260804769,0.260804769,3.315946349,3.315946349,0,77.01662708,71.7719715,13.32066508,3.249406176,1.539192399,0.114014252,0.418052257,9.282660333,0.304038005,0.304038005,8.978622328,8.836104513,0.142517815,0.033435675,0.193874673,0,0,0,0,0,40194.48613,0.899869183,68,200,123.3107567,22.75498178,132,0,19.7679081,3.775796763,2.203078344,19.7679081,5265.37,1045.7,207.2981434,41.16931357,394.0938895,492.5696341,8.822123727,11.02658623,24.98788924,"126027.30096998499","8912.8638419643994","12","0.96952268145912301","7.0721691041269796","0.30790629677449699"
"State ProbMon","2-RVN012.05",2001,"2-RVN012.05",-78.241611,37.823911,1,140.3895,5,218,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",5,4,"Large","Phase1Large",727.9229941,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"8.1","7.35","132.5","3.93","0.46","98","0.04","2.31","1.6","0.35","33","65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","141.5",15,6,14.29,"2.7",21.43,54.46,66.96,5.7,36.61,33,44.2504889,"NA",5,5,1,13,10,10.2,1045,6.68,1,49.5,5,7950,1,19900,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,727.9229941,0.817217565,67.16755991,66.54291526,0.326190059,0.274490391,0.261505802,0.082394855,7.849327212,31.69528607,11.2551085,7.766932357,20.44017756,20.09560858,0.344568981,15,1.528829735,0.564549998,0.685895676,64.46280992,64.14494596,3.846153846,0.127145582,0.127145582,0.031786395,4.227590591,24.25301971,5.721551176,4.195804196,18.53146853,18.40432295,0.127145582,65.67119058,65.29545774,3.136505469,0.157635042,0.140359969,0.017275073,4.963344454,24.66880446,6.15964327,4.946069381,18.50916119,18.34612768,0.163033503,64.6600493,64.1246659,1.713008259,0.223281389,0.23366657,0.04646002,6.218537001,30.36052975,7.977185397,6.172076982,22.38334436,22.01357726,0.369767099,14.21661468,1.953038274,1,15,1,4,74,1392865.611,0.738797965,63,1094,230.4894775,167.6812336,1031,0,59.2012558,7.594448494,6.28818772,59.2012558,233431.63,1038.92,9190.226616,40.90238429,140552.1469,170427.0922,74.5513112,90.39750344,21.25541722,"7811706.9306466496","1017384.86115961","1184","3.1489809464373502","13.0238483111577","0.86637118338869101"
"State ProbMon","2-SMR004.80",2001,"2-SMR004.80",-79.08797,37.934915,1,947.6292,2,225,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Blue Ridge Mountains","Mountain","Phase1","Phase1",2,2,"Small","Phase1Small",3.831793652,2008,1,1,1,1,1,947.6292,947.6292,NA,NA,"10","6.5","15.5","0.15","0.01","6","0.04","0.04","0.1","0.02","1.2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","185.5",13.5,9.5,28.915,"34.6",31.62,7.66,51.355,3.695,91.44,86.5,75.33209371,"NA",5,5,1,5,5,5,100,5,1,10.4,5,4930,1,6800,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,3.831793652,0,99.79142106,99.79142106,0,0,0,0,0.208578943,0.208578943,0.208578943,0.208578943,0,0,0,4,1.056259855,0.761930427,0.634967738,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,8.69e-05,0.002267162,0,0,0,0,0,9531.626512,0.960432429,688,1090,894.1088541,88.59327315,402,0.502218962,44.91358566,19.32684052,7.978462738,44.4113667,1245.57,1292.7,49.03821546,50.89372827,146.8301011,11.56116022,14.79921526,1.165265824,-92.12616478,"4517.72111493394","188.81085164255799","0","8.50090339733829E-2","4.1793383619546196","0"
"State ProbMon","2-SUA001.55",2001,"2-SUA001.55",-78.676553,37.329562,1,541.5024,3,229,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,2,"Small","Phase1Small",9.760353686,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"8.44","7.5049999999999999","99.05","0.55000000000000004","0.05","97","0.04","0.04","0.5","0.02","4","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","148",17,6.5,28.685,"18.649999999999999",22.43,21.72,45.235,4.37,71.495,67.5,65.10541817,"NA",5,5,1,20.4,5,5,95.6,5,1,11.3,5,2740,1,7430,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,9.760353686,0.256337226,79.01238963,72.70364568,3.197094845,3.236257477,2.502848191,0.56963828,3.339504415,17.5341783,3.674166904,2.769866135,13.86001139,13.68911991,0.170891484,13,1.566911552,0.610893758,0.692546619,46.51162791,46.51162791,41.86046512,0,0,0,2.325581395,11.62790698,2.325581395,2.325581395,9.302325581,9.302325581,0,56.35359116,55.17955801,36.04972376,0.621546961,0.552486188,0,1.174033149,6.284530387,1.726519337,1.174033149,4.55801105,4.55801105,0,70.30365414,65.46577458,16.36644364,2.556184594,1.869960542,0.411734431,2.092983359,12.66083376,2.573340196,1.681248928,10.08749357,9.967404358,0.120089209,0.042136873,0.431714611,0,0,0,0,1,21848.72262,0.864295812,148,235,196.4908939,16.8422042,87,0,19.41384506,4.526607206,2.415032895,19.41384506,3266.97,1088.44,128.6209356,42.85199164,317.7711278,502.1771359,12.57034771,19.86505588,58.03107706,"88997.3331660041","9838.8397838822402","17","2.0457103582851999","11.0552074246204","0.84778060349683204"
"State ProbMon","2-WLS024.61",2001,"2-WLS024.61",-78.28018,37.557229,1,140.3895,5,246,"VA","TS","Target",1,"James","James","Bay","BayPhase1","Piedmont","Piedmont","Phase1","Phase1",5,4,"Large","Phase1Large",174.5177509,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"8.5","7","115","0.35","0.02","104","0.04","0.04","0.3","0.02","2.6","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","98",15.5,4.5,19.645,"11.35",31.695,6.31,34.31,5.01,62.755,37.5,62.76858653,"NA",5,5,1,15.6,8.9,5,376,5.5,1,19.3,5,7260,1,11500,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,174.5177509,0.508341945,75.78974197,71.42473134,4.193373037,1.697459883,2.353943782,0.24849618,2.772484623,19.57365383,2.949100097,2.523988443,16.62455373,16.17714114,0.447412593,15,1.552559542,0.573312689,0.690529718,61.12789527,59.51661631,31.11782477,0.402819738,0.604229607,0.100704935,0.704934542,3.625377644,0.604229607,0.604229607,3.021148036,3.021148036,0,65.71862087,63.37487087,26.87241736,0.923295455,1.039514463,0.048424587,0.561725207,4.348527893,0.648889463,0.51330062,3.69963843,3.589876033,0.109762397,74.34555412,70.5313323,14.85054973,1.509970319,1.95058735,0.147987124,1.132895782,9.151791313,1.153797918,0.984908658,7.997993395,7.789808118,0.208185277,0.534348785,0.306185922,0,2,0,0,22,468840.0558,1.037258528,65,339,137.2854706,31.99486513,274,0,42.83118439,3.823427733,2.499371485,42.83118439,48726.93,1055.7,1918.384107,41.56301457,4801.260893,5087.921882,10.6217341,11.25590851,5.970535565,"1373254.69928991","126153.13075054","192","1.2046270814834401","9.1864335738863296","0.42036808737324499"
"State ProbMon","3-RAP008.71",2001,"3-RAP008.71",-77.724252,38.371597,1,140.3895,5,278,"VA","TS","Target",1,"Rappahannock-York","Rappahannock","Bay","BayPhase1","Northern Piedmont","Piedmont","Phase1","Phase1",5,4,"Large","Phase1Large",653.1812997,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"9.2249999999999996","8.1","71","0.45","0.03","53","0.04","0.04","0.4","0.02","7.1","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","182.5",13.5,7,36.43,"13.05",23.54,0,56.865,4.175,95.72,86,64.88150997,"NA",5,5,1,36.9,31.9,23.4,919,18.6,1,113,5,30700,1,52000,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2001,2001,653.1812997,0.440016556,55.31765141,53.30754556,1.019576507,1.213330624,0.201787305,0.323136327,6.128152228,43.49460712,6.852575568,5.805015901,36.64203156,30.89431197,5.747719585,15,1.57137124,0.580259273,0.706174473,49.57983193,46.21848739,8.643457383,0.760304122,0,0.56022409,3.801520608,39.9759904,3.721488595,3.241296519,36.2545018,29.57182873,6.682673069,46.79998918,43.60539063,8.196898763,1.040510919,0.079831137,0.377506562,4.356885774,43.37266257,4.806105052,3.979379211,38.56655752,31.97439991,6.592157606,46.13672169,43.40434276,4.186245633,1.314816083,0.188369066,0.441468594,5.466812795,48.825262,5.828823892,5.025344202,42.99643811,35.26885403,7.727584081,4.547835549,0.696259301,2,5,1,5,28,1110302.29,0.656310581,39,1218,220.4143936,201.3376481,1179,0,46.53776169,6.57433422,6.290320013,46.53776169,196152.49,1053.37,7722.543147,41.47128224,38437.90909,43247.52852,22.72089161,25.56388813,12.51269786,"5319285.9883067198","714994.52807541005","857","2.78880098808613","13.441550795485901","0.79124412507030994"
